name,degree,aging_neighbors,aging_n/degree,K-core,AverageShortestPathLength,BetweennessCentrality,ClosenessCentrality,ClusteringCoefficient,Eccentricity,NeighborhoodConnectivity,Radiality,Stress,TopologicalCoefficient
COX7B_HUMAN,0,0,0,0,,,,,,,,,
COX7C_HUMAN,0,0,0,0,,,,,,,,,
COX7R_HUMAN,0,0,0,0,,,,,,,,,
COX7S_HUMAN,0,0,0,0,,,,,,,,,
COX8A_HUMAN,1,0,0,1,4.92129698,0,0.20319847,0,9,17,0.67322525,0,0
COX8C_HUMAN,0,0,0,0,,,,,,,,,
COXM1_HUMAN,0,0,0,0,,,,,,,,,
COXM2_HUMAN,0,0,0,0,,,,,,,,,
CP013_HUMAN,0,0,0,0,,,,,,,,,
CP045_HUMAN,2,0,0,1,4.88150332,0.00029477,0.20485493,0,9,13.5,0.67654139,235968,0.5
CP046_HUMAN,0,0,0,0,,,,,,,,,
CP047_HUMAN,0,0,0,0,,,,,,,,,
CP052_HUMAN,0,0,0,0,,,,,,,,,
CP054_HUMAN,0,0,0,0,,,,,,,,,
CP059_HUMAN,3,0,0,3,4.11672808,0,0.24291136,1,8,173.66666667,0.74027266,0,0.50631681
CP062_HUMAN,0,0,0,0,,,,,,,,,
CP070_HUMAN,1,0,0,1,5.39454679,0,0.18537238,0,9,5,0.63378777,0,0
CP071_HUMAN,0,0,0,0,,,,,,,,,
CP072_HUMAN,1,0,0,1,4.43994105,0,0.22522822,0,9,99,0.71333825,0,0
CP074_HUMAN,0,0,0,0,,,,,,,,,
CP078_HUMAN,0,0,0,0,,,,,,,,,
CP081_HUMAN,0,0,0,0,,,,,,,,,
CP086_HUMAN,0,0,0,0,,,,,,,,,
CP087_HUMAN,1,1,1,1,4.70773766,0,0.21241625,0,9,38,0.69102186,0,0
CP089_HUMAN,0,0,0,0,,,,,,,,,
CP090_HUMAN,0,0,0,0,,,,,,,,,
CP092_HUMAN,0,0,0,0,,,,,,,,,
CP095_HUMAN,0,0,0,0,,,,,,,,,
CP096_HUMAN,0,0,0,0,,,,,,,,,
CP097_HUMAN,0,0,0,0,,,,,,,,,
CP100_HUMAN,0,0,0,0,,,,,,,,,
CP110_HUMAN,7,0,0,3,4.74915254,0.00119825,0.21056388,0.0952381,9,6.28571429,0.68757062,316544,0.16269841
CP11A_HUMAN,0,0,0,0,,,,,,,,,
CP131_HUMAN,1,0,0,1,5.5917465,0,0.178835,0,10,8,0.61735446,0,0
CP135_HUMAN,4,0,0,2,5.47885041,0.00033038,0.18252004,0,10,3.25,0.62676247,131406,0.28125
CP17A_HUMAN,0,0,0,0,,,,,,,,,
CP19A_HUMAN,0,0,0,0,,,,,,,,,
CP1A1_HUMAN,1,0,0,1,4.77568165,0,0.20939419,0,9,37,0.68535986,0,0
CP1A2_HUMAN,0,0,0,0,,,,,,,,,
CP1B1_HUMAN,0,0,0,0,,,,,,,,,
CP20A_HUMAN,0,0,0,0,,,,,,,,,
CP21A_HUMAN,0,0,0,0,,,,,,,,,
CP24A_HUMAN,0,0,0,0,,,,,,,,,
CP250_HUMAN,1,0,0,1,5.58275608,0,0.179123,0,10,2,0.61810366,0,0
CP26A_HUMAN,0,0,0,0,,,,,,,,,
CP26B_HUMAN,0,0,0,0,,,,,,,,,
CP26C_HUMAN,0,0,0,0,,,,,,,,,
CP27A_HUMAN,0,0,0,0,,,,,,,,,
CP27B_HUMAN,0,0,0,0,,,,,,,,,
CP2A6_HUMAN,0,0,0,0,,,,,,,,,
CP2A7_HUMAN,0,0,0,0,,,,,,,,,
CP2AD_HUMAN,0,0,0,0,,,,,,,,,
CP2B6_HUMAN,0,0,0,0,,,,,,,,,
CP2C8_HUMAN,0,0,0,0,,,,,,,,,
CP2C9_HUMAN,0,0,0,0,,,,,,,,,
CP2CI_HUMAN,0,0,0,0,,,,,,,,,
CP2CJ_HUMAN,0,0,0,0,,,,,,,,,
CP2D6_HUMAN,0,0,0,0,,,,,,,,,
CP2D7_HUMAN,0,0,0,0,,,,,,,,,
CP2E1_HUMAN,0,0,0,0,,,,,,,,,
CP2F1_HUMAN,0,0,0,0,,,,,,,,,
CP2J2_HUMAN,0,0,0,0,,,,,,,,,
CP2R1_HUMAN,0,0,0,0,,,,,,,,,
CP2S1_HUMAN,0,0,0,0,,,,,,,,,
CP2U1_HUMAN,0,0,0,0,,,,,,,,,
CP2W1_HUMAN,0,0,0,0,,,,,,,,,
CP343_HUMAN,0,0,0,0,,,,,,,,,
CP39A_HUMAN,0,0,0,0,,,,,,,,,
CP3A4_HUMAN,0,0,0,0,,,,,,,,,
CP3A5_HUMAN,0,0,0,0,,,,,,,,,
CP3A7_HUMAN,0,0,0,0,,,,,,,,,
CP46A_HUMAN,0,0,0,0,,,,,,,,,
CP4AB_HUMAN,0,0,0,0,,,,,,,,,
CP4AM_HUMAN,0,0,0,0,,,,,,,,,
CP4B1_HUMAN,0,0,0,0,,,,,,,,,
CP4F2_HUMAN,1,0,0,1,4.58791452,0,0.21796396,0,8,111,0.70100712,0,0
CP4F3_HUMAN,0,0,0,0,,,,,,,,,
CP4F8_HUMAN,0,0,0,0,,,,,,,,,
CP4FB_HUMAN,0,0,0,0,,,,,,,,,
CP4FC_HUMAN,0,0,0,0,,,,,,,,,
CP4FN_HUMAN,0,0,0,0,,,,,,,,,
CP4V2_HUMAN,0,0,0,0,,,,,,,,,
CP4X1_HUMAN,0,0,0,0,,,,,,,,,
CP4Z1_HUMAN,0,0,0,0,,,,,,,,,
CP4Z2_HUMAN,0,0,0,0,,,,,,,,,
CP51A_HUMAN,0,0,0,0,,,,,,,,,
CP7A1_HUMAN,0,0,0,0,,,,,,,,,
CP7B1_HUMAN,0,0,0,0,,,,,,,,,
CP8B1_HUMAN,0,0,0,0,,,,,,,,,
CPEB1_HUMAN,0,0,0,0,,,,,,,,,
CPEB2_HUMAN,0,0,0,0,,,,,,,,,
CPEB3_HUMAN,1,0,0,1,6.5724392,0,0.15215051,0,11,7,0.53563007,0,0
CPEB4_HUMAN,1,0,0,1,6.5724392,0,0.15215051,0,11,7,0.53563007,0,0
CPED1_HUMAN,0,0,0,0,,,,,,,,,
CPIN1_HUMAN,2,0,0,2,4.61311717,1.37E-06,0.21677316,0,9,24.5,0.6989069,1474,0.51086957
CPLX1_HUMAN,0,0,0,0,,,,,,,,,
CPLX2_HUMAN,0,0,0,0,,,,,,,,,
CPLX3_HUMAN,0,0,0,0,,,,,,,,,
CPLX4_HUMAN,0,0,0,0,,,,,,,,,
CPMD8_HUMAN,0,0,0,0,,,,,,,,,
CPN2_HUMAN,0,0,0,0,,,,,,,,,
CPNE1_HUMAN,0,0,0,0,,,,,,,,,
CPNE2_HUMAN,6,0,0,5,3.83655122,0.00113398,0.26065076,0.06666667,8,81.83333333,0.76362073,646592,0.18875969
CPNE3_HUMAN,1,0,0,1,4.87044952,0,0.20531986,0,9,48,0.67746254,0,0
CPNE4_HUMAN,0,0,0,0,,,,,,,,,
CPNE5_HUMAN,0,0,0,0,,,,,,,,,
CPNE6_HUMAN,0,0,0,0,,,,,,,,,
CPNE7_HUMAN,0,0,0,0,,,,,,,,,
CPNE8_HUMAN,0,0,0,0,,,,,,,,,
CPNE9_HUMAN,0,0,0,0,,,,,,,,,
CPNS1_HUMAN,4,0,0,2,4.46499632,0.00038754,0.22396435,0,8,18.25,0.71125031,166358,0.25
CPNS2_HUMAN,0,0,0,0,,,,,,,,,
CPPED_HUMAN,0,0,0,0,,,,,,,,,
CPS4L_HUMAN,0,0,0,0,,,,,,,,,
CPSF1_HUMAN,2,0,0,2,4.18084009,6.744E-05,0.23918638,0,8,76.5,0.73492999,26332,0.5
CPSF2_HUMAN,2,0,0,1,5.27899779,0.00029477,0.1894299,0,9,5,0.64341685,133766,0.5
CPSF3_HUMAN,0,0,0,0,,,,,,,,,
CPSF4_HUMAN,0,0,0,0,,,,,,,,,
CPSF5_HUMAN,7,0,0,4,3.89594694,0.00047963,0.25667701,0.04761905,8,60.42857143,0.75867109,278446,0.16773676
CPSF6_HUMAN,6,0,0,4,4.36344878,2.805E-05,0.22917652,0,9,12.83333333,0.7197126,14000,0.17661692
CPSF7_HUMAN,11,0,0,7,3.88577745,0.00041971,0.25734876,0.07272727,8,29,0.75951855,215504,0.10737564
CPSM_HUMAN,3,1,0.33333,3,4.35180545,3.63E-06,0.22978968,0.66666667,9,38.33333333,0.72068288,3082,0.38720539
CPT1A_HUMAN,0,0,0,0,,,,,,,,,
CPT1B_HUMAN,1,0,0,1,1,0,1,0,1,1,1,0,0
CPT1C_HUMAN,0,0,0,0,,,,,,,,,
CPT2_HUMAN,0,0,0,0,,,,,,,,,
CPTP_HUMAN,0,0,0,0,,,,,,,,,
CPVL_HUMAN,0,0,0,0,,,,,,,,,
CPXCR_HUMAN,0,0,0,0,,,,,,,,,
CPXM1_HUMAN,0,0,0,0,,,,,,,,,
CPXM2_HUMAN,0,0,0,0,,,,,,,,,
CPZIP_HUMAN,0,0,0,0,,,,,,,,,
CQ047_HUMAN,0,0,0,0,,,,,,,,,
CQ050_HUMAN,0,0,0,0,,,,,,,,,
CQ051_HUMAN,0,0,0,0,,,,,,,,,
CQ053_HUMAN,0,0,0,0,,,,,,,,,
CQ054_HUMAN,0,0,0,0,,,,,,,,,
CQ055_HUMAN,1,0,0,1,4.44097273,0,0.22517589,0,9,107,0.71325227,0,0
CQ058_HUMAN,0,0,0,0,,,,,,,,,
CQ062_HUMAN,2,0,0,2,4.63316139,0.00017159,0.21583535,0,9,36.5,0.69723655,35300,0.5
CQ064_HUMAN,0,0,0,0,,,,,,,,,
CQ067_HUMAN,1,0,0,1,4.8697126,0,0.20535093,0,9,26,0.67752395,0,0
CQ073_HUMAN,0,0,0,0,,,,,,,,,
CQ074_HUMAN,0,0,0,0,,,,,,,,,
CQ077_HUMAN,0,0,0,0,,,,,,,,,
CQ078_HUMAN,0,0,0,0,,,,,,,,,
CQ080_HUMAN,0,0,0,0,,,,,,,,,
CQ082_HUMAN,1,0,0,1,4.24804716,0,0.23540228,0,9,107,0.7293294,0,0
CQ091_HUMAN,0,0,0,0,,,,,,,,,
CQ098_HUMAN,0,0,0,0,,,,,,,,,
CQ099_HUMAN,0,0,0,0,,,,,,,,,
CQ100_HUMAN,0,0,0,0,,,,,,,,,
CQ102_HUMAN,0,0,0,0,,,,,,,,,
CQ105_HUMAN,0,0,0,0,,,,,,,,,
CQ107_HUMAN,0,0,0,0,,,,,,,,,
CQ10A_HUMAN,0,0,0,0,,,,,,,,,
CQ10B_HUMAN,0,0,0,0,,,,,,,,,
CQ112_HUMAN,0,0,0,0,,,,,,,,,
CR002_HUMAN,0,0,0,0,,,,,,,,,
CR012_HUMAN,0,0,0,0,,,,,,,,,
CR015_HUMAN,0,0,0,0,,,,,,,,,
CR018_HUMAN,7,0,0,7,3.78142962,6.952E-05,0.26445025,0.28571429,8,112.14285714,0.7682142,133562,0.19787986
CR020_HUMAN,0,0,0,0,,,,,,,,,
CR021_HUMAN,0,0,0,0,,,,,,,,,
CR025_HUMAN,0,0,0,0,,,,,,,,,
CR032_HUMAN,0,0,0,0,,,,,,,,,
CR063_HUMAN,0,0,0,0,,,,,,,,,
CR064_HUMAN,0,0,0,0,,,,,,,,,
CR065_HUMAN,0,0,0,0,,,,,,,,,
CR1L_HUMAN,0,0,0,0,,,,,,,,,
CR1_HUMAN,0,0,0,0,,,,,,,,,
CR2_HUMAN,0,0,0,0,,,,,,,,,
CR3L1_HUMAN,17,0,0,3,4.36624908,0.00324637,0.22902954,0,9,4.58823529,0.71947924,1819406,0.06407563
CR3L2_HUMAN,0,0,0,0,,,,,,,,,
CR3L3_HUMAN,3,0,0,2,5.07280766,3.968E-05,0.19712949,0,9,3.66666667,0.66059936,18306,0.33333333
CR3L4_HUMAN,0,0,0,0,,,,,,,,,
CRAC1_HUMAN,3,0,0,3,4.40810612,5.61E-06,0.22685479,0,9,16.33333333,0.71599116,4756,0.35658915
CRADD_HUMAN,7,0,0,4,4.14016212,0.00052404,0.24153644,0,9,23.14285714,0.73831982,246218,0.15166341
CRAS1_HUMAN,0,0,0,0,,,,,,,,,
CRBA1_HUMAN,5,0,0,3,4.33913043,0.00042553,0.23046092,0.1,9,27,0.72173913,204954,0.21463415
CRBA2_HUMAN,2,0,0,2,4.42977155,4.999E-05,0.22574528,0,9,38.5,0.7141857,22058,0.5
CRBA4_HUMAN,8,1,0.125,5,4.06322771,0.00035252,0.24610976,0.03571429,8,31.375,0.74473102,239104,0.14866505
CRBB1_HUMAN,2,1,0.5,2,4.70228445,4.437E-05,0.21266259,0,9,36.5,0.6914763,11726,0.5
CRBB2_HUMAN,0,0,0,0,,,,,,,,,
CRBB3_HUMAN,1,0,0,1,5.33898305,0,0.18730159,0,10,5,0.63841808,0,0
CRBG3_HUMAN,0,0,0,0,,,,,,,,,
CRBL2_HUMAN,0,0,0,0,,,,,,,,,
CRBN_HUMAN,1,0,0,1,4.44097273,0,0.22517589,0,9,107,0.71325227,0,0
CRBS_HUMAN,0,0,0,0,,,,,,,,,
CRCC2_HUMAN,0,0,0,0,,,,,,,,,
CRCM1_HUMAN,4,0,0,2,4.89535741,0.00058949,0.20427518,0.16666667,9,3,0.67538688,186182,0.3125
CRCM_HUMAN,3,1,0.33333,2,4.95342668,0.00021792,0.20188045,0,9,7.66666667,0.67054778,61408,0.35087719
CRCT1_HUMAN,14,0,0,11,3.99233604,0.00065643,0.25047992,0.38461538,8,75.21428571,0.75063866,864300,0.16129032
CRDL1_HUMAN,0,0,0,0,,,,,,,,,
CRDL2_HUMAN,0,0,0,0,,,,,,,,,
CREB1_HUMAN,10,2,0.2,3,4.43227708,0.00113528,0.22561766,0.04444444,8,7.7,0.71397691,342090,0.11864407
CREB3_HUMAN,3,1,0.33333,2,4.72394989,9.85E-05,0.21168726,0,9,17.66666667,0.68967084,24252,0.33333333
CREB5_HUMAN,0,0,0,0,,,,,,,,,
CREC1_HUMAN,0,0,0,0,,,,,,,,,
CREC2_HUMAN,0,0,0,0,,,,,,,,,
CREG1_HUMAN,0,0,0,0,,,,,,,,,
CREG2_HUMAN,0,0,0,0,,,,,,,,,
CREL1_HUMAN,0,0,0,0,,,,,,,,,
CREL2_HUMAN,1,1,1,1,5.58644068,0,0.17900485,0,10,8,0.61779661,0,0
CREM_HUMAN,1,0,0,1,5.3954311,0,0.185342,0,10,8,0.63371408,0,0
CRERF_HUMAN,0,0,0,0,,,,,,,,,
CREST_HUMAN,6,0,0,5,4.36168018,8.241E-05,0.22926945,0,8,12.66666667,0.71985999,28468,0.17948718
CRFM7_HUMAN,0,0,0,0,,,,,,,,,
CRFR1_HUMAN,1,0,0,1,5.31068534,0,0.18829961,0,10,2,0.64077622,0,0
CRFR2_HUMAN,0,0,0,0,,,,,,,,,
CRF_HUMAN,2,0,0,1,4.31083272,0.00029477,0.23197374,0,9,75.5,0.72409727,258074,0.5
CRGA_HUMAN,0,0,0,0,,,,,,,,,
CRGB_HUMAN,0,0,0,0,,,,,,,,,
CRGC_HUMAN,2,0,0,2,4.83271923,0,0.20692284,1,9,6.5,0.68060673,0,0.65
CRGD_HUMAN,0,0,0,0,,,,,,,,,
CRGN_HUMAN,0,0,0,0,,,,,,,,,
CRHBP_HUMAN,0,0,0,0,,,,,,,,,
CRIM1_HUMAN,0,0,0,0,,,,,,,,,
CRIP1_HUMAN,0,0,0,0,,,,,,,,,
CRIP2_HUMAN,0,0,0,0,,,,,,,,,
CRIP3_HUMAN,0,0,0,0,,,,,,,,,
CRIPT_HUMAN,1,0,0,1,5.33868828,0,0.18731193,0,9,9,0.63844264,0,0
CRIS1_HUMAN,0,0,0,0,,,,,,,,,
CRIS2_HUMAN,0,0,0,0,,,,,,,,,
CRIS3_HUMAN,0,0,0,0,,,,,,,,,
CRIT1_HUMAN,0,0,0,0,,,,,,,,,
CRKL_HUMAN,15,7,0.46667,8,4.04804716,0.00043852,0.24703269,0.21904762,8,28.73333333,0.74599607,263372,0.11721311
CRK_HUMAN,38,8,0.21053,9,3.74664702,0.00524635,0.26690531,0.05974395,8,18.36842105,0.77111275,2060994,0.04347826
CRLD1_HUMAN,0,0,0,0,,,,,,,,,
CRLD2_HUMAN,0,0,0,0,,,,,,,,,
CRLF1_HUMAN,0,0,0,0,,,,,,,,,
CRLF2_HUMAN,0,0,0,0,,,,,,,,,
CRLF3_HUMAN,2,0,0,2,4.71613854,6E-07,0.21203788,0,9,8.5,0.69032179,830,0.57692308
CRLS1_HUMAN,0,0,0,0,,,,,,,,,
CRML_HUMAN,0,0,0,0,,,,,,,,,
CRNL1_HUMAN,1,0,0,1,1,0,1,0,1,1,1,0,0
CRNN_HUMAN,0,0,0,0,,,,,,,,,
CRNS1_HUMAN,0,0,0,0,,,,,,,,,
CROC4_HUMAN,0,0,0,0,,,,,,,,,
CROCC_HUMAN,0,0,0,0,,,,,,,,,
CROL1_HUMAN,1,0,0,1,4.80250553,0,0.20822464,0,9,16,0.68312454,0,0
CROL2_HUMAN,0,0,0,0,,,,,,,,,
CRPAK_HUMAN,1,0,0,1,5.19970523,0,0.19231859,0,9,8,0.65002456,0,0
CRP_HUMAN,2,0,0,2,5.47015475,2.624E-05,0.18281018,0,9,2.5,0.6274871,5148,0.5
CRSPL_HUMAN,0,0,0,0,,,,,,,,,
CRTAM_HUMAN,0,0,0,0,,,,,,,,,
CRTAP_HUMAN,0,0,0,0,,,,,,,,,
CRTC1_HUMAN,1,1,1,1,5.4321297,0,0.18408986,0,9,10,0.63065586,0,0
CRTC2_HUMAN,0,0,0,0,,,,,,,,,
CRTC3_HUMAN,0,0,0,0,,,,,,,,,
CRTP1_HUMAN,0,0,0,0,,,,,,,,,
CRUM1_HUMAN,1,0,0,1,6.56197494,0,0.15239315,0,11,3,0.53650209,0,0
CRUM2_HUMAN,0,0,0,0,,,,,,,,,
CRUM3_HUMAN,1,0,0,1,4.65674282,0,0.21474237,0,8,56,0.69527143,0,0
CRX_HUMAN,24,0,0,8,3.83345615,0.00154019,0.26086121,0.02173913,8,17.58333333,0.76387865,1009238,0.05921053
CRY1_HUMAN,0,0,0,0,,,,,,,,,
CRY2_HUMAN,2,0,0,2,4.27030214,4.41E-06,0.23417547,0,9,70.5,0.72747482,2524,0.50362319
CRYAA_HUMAN,7,0,0,4,3.93750921,0.00060617,0.25396766,0.0952381,8,41.57142857,0.75520757,324720,0.17226891
CRYAB_HUMAN,6,0,0,3,4.4045689,0.0001406,0.22703698,0.26666667,9,9.16666667,0.71628592,46742,0.2
CRYL1_HUMAN,0,0,0,0,,,,,,,,,
CRYM_HUMAN,1,1,1,1,4.83389831,0,0.20687237,0,9,68,0.68050847,0,0
CS012_HUMAN,0,0,0,0,,,,,,,,,
CS018_HUMAN,0,0,0,0,,,,,,,,,
CS024_HUMAN,0,0,0,0,,,,,,,,,
CS025_HUMAN,4,1,0.25,4,4.50405306,3.148E-05,0.22202225,0.16666667,9,11.5,0.70799558,12534,0.26829268
CS035_HUMAN,0,0,0,0,,,,,,,,,
CS043_HUMAN,1,0,0,1,4.99852616,0,0.20005897,0,10,19,0.66678949,0,0
CS044_HUMAN,1,0,0,1,4.5908622,0,0.21782401,0,9,48,0.70076148,0,0
CS045_HUMAN,0,0,0,0,,,,,,,,,
CS047_HUMAN,1,0,0,1,5.47546057,0,0.18263304,0,10,6,0.62704495,0,0
CS048_HUMAN,0,0,0,0,,,,,,,,,
CS054_HUMAN,0,0,0,0,,,,,,,,,
CS057_HUMAN,13,0,0,7,3.81444363,0.00093729,0.26216143,0.01282051,8,64.07692308,0.76546303,690524,0.11112613
CS060_HUMAN,1,0,0,1,4.58924097,0,0.21790096,0,9,132,0.70089659,0,0
CS067_HUMAN,0,0,0,0,,,,,,,,,
CS068_HUMAN,1,0,0,1,5.47973471,0,0.18249059,0,10,10,0.62668877,0,0
CS071_HUMAN,0,0,0,0,,,,,,,,,
CS073_HUMAN,3,0,0,3,4.05497421,4.244E-05,0.24661069,0,8,142.66666667,0.74541882,70520,0.42929293
CS081_HUMAN,0,0,0,0,,,,,,,,,
CS082_HUMAN,0,0,0,0,,,,,,,,,
CS084_HUMAN,0,0,0,0,,,,,,,,,
CSAD_HUMAN,0,0,0,0,,,,,,,,,
CSAG1_HUMAN,0,0,0,0,,,,,,,,,
CSAG2_HUMAN,0,0,0,0,,,,,,,,,
CSAS1_HUMAN,0,0,0,0,,,,,,,,,
CSC10_HUMAN,0,0,0,0,,,,,,,,,
CSC1_HUMAN,0,0,0,0,,,,,,,,,
CSC2A_HUMAN,0,0,0,0,,,,,,,,,
CSCL1_HUMAN,0,0,0,0,,,,,,,,,
CSCL2_HUMAN,0,0,0,0,,,,,,,,,
CSDC2_HUMAN,1,0,0,1,4.95460575,0,0.20183241,0,9,18,0.67044952,0,0
CSDE1_HUMAN,2,0,0,2,4.4358143,0.00014973,0.22543775,0,9,50.5,0.71368214,104774,0.5
CSEN_HUMAN,4,1,0.25,2,4.63404569,0.0004406,0.21579416,0,9,8.75,0.69716286,158938,0.25
CSF1R_HUMAN,0,0,0,0,,,,,,,,,
CSF1_HUMAN,3,0,0,3,4.13809875,0.00035688,0.24165687,0,9,108.33333333,0.73849177,172456,0.34074074
CSF2R_HUMAN,1,0,0,1,5.01518055,0,0.19939462,0,9,44,0.66540162,0,0
CSF2_HUMAN,1,0,0,1,6.35077377,0,0.15746113,0,10,5,0.55410219,0,0
CSF3R_HUMAN,2,1,0.5,2,4.34384672,1.956E-05,0.2302107,0,8,42,0.72134611,9816,0.51898734
CSF3_HUMAN,0,0,0,0,,,,,,,,,
CSH1_HUMAN,0,0,0,0,,,,,,,,,
CSH2_HUMAN,0,0,0,0,,,,,,,,,
CSHL_HUMAN,0,0,0,0,,,,,,,,,
CSK21_HUMAN,16,4,0.25,7,3.91171702,0.00225717,0.25564221,0.06666667,8,20.625,0.75735691,788580,0.07158688
CSK22_HUMAN,4,0,0,3,4.46263817,8.629E-05,0.2240827,0.33333333,9,16,0.71144682,48110,0.27631579
CSK23_HUMAN,0,0,0,0,,,,,,,,,
CSK2B_HUMAN,6,2,0.33333,4,4.43375092,0.00059334,0.22554267,0.2,8,17.83333333,0.71385409,167738,0.18041237
CSKI1_HUMAN,1,0,0,1,5.24509948,0,0.19065415,0,9,8,0.64624171,0,0
CSKI2_HUMAN,0,0,0,0,,,,,,,,,
CSKP_HUMAN,8,1,0.125,3,4.24524687,0.0011846,0.23555756,0,8,8.5,0.72956276,714084,0.12931034
CSK_HUMAN,4,1,0.25,4,4.85571113,1.999E-05,0.20594306,0,9,8,0.67869074,7882,0.29166667
CSMD1_HUMAN,0,0,0,0,,,,,,,,,
CSMD2_HUMAN,0,0,0,0,,,,,,,,,
CSMD3_HUMAN,0,0,0,0,,,,,,,,,
CSMT1_HUMAN,0,0,0,0,,,,,,,,,
CSN1_HUMAN,1,0,0,1,5.24701548,0,0.19058453,0,9,11,0.64608204,0,0
CSN2_HUMAN,3,2,0.66667,3,4.53176124,3.37E-05,0.22066476,0,8,18.66666667,0.70568656,11748,0.37588652
CSN3_HUMAN,7,0,0,4,4.40840088,0.00044394,0.22683962,0,8,11.85714286,0.71596659,162954,0.14671815
CSN4_HUMAN,5,2,0.4,4,4.22446573,0.00026766,0.23671632,0,8,24.4,0.73129452,96978,0.20347826
CSN5_HUMAN,11,2,0.18182,4,4.24716286,0.00097931,0.2354513,0,8,11.63636364,0.7294031,462718,0.09169279
CSN6_HUMAN,6,0,0,4,4.39351511,0.00013792,0.22760819,0.06666667,8,10,0.71720707,62084,0.17948718
CSN7A_HUMAN,1,0,0,1,5.4082535,0,0.18490258,0,9,7,0.63264554,0,0
CSN7B_HUMAN,1,0,0,1,5.04996315,0,0.19802125,0,9,24,0.66250307,0,0
CSN8_HUMAN,2,0,0,2,4.46086957,5.459E-05,0.22417154,0,9,43,0.7115942,26690,0.5
CSN9_HUMAN,0,0,0,0,,,,,,,,,
CSPG2_HUMAN,1,0,0,1,7.35018423,0,0.13605101,0,11,5,0.47081798,0,0
CSPG4_HUMAN,0,0,0,0,,,,,,,,,
CSPG5_HUMAN,0,0,0,0,,,,,,,,,
CSPP1_HUMAN,0,0,0,0,,,,,,,,,
CSR2B_HUMAN,2,0,0,2,4.21164333,2.485E-05,0.23743701,0,9,78,0.73236306,9114,0.5
CSRN1_HUMAN,6,1,0.16667,5,4.0375829,0.00043076,0.24767293,0.06666667,9,33.83333333,0.74686809,215538,0.23690476
CSRN2_HUMAN,3,1,0.33333,3,4.65762712,2.791E-05,0.2147016,0,9,21.33333333,0.69519774,16476,0.40666667
CSRN3_HUMAN,0,0,0,0,,,,,,,,,
CSRP1_HUMAN,0,0,0,0,,,,,,,,,
CSRP2_HUMAN,1,0,0,1,4.23596168,0,0.2360739,0,9,151,0.73033653,0,0
CSRP3_HUMAN,4,0,0,3,4.73102432,4.644E-05,0.21137072,0.16666667,9,12,0.68908131,21058,0.27380952
CST11_HUMAN,0,0,0,0,,,,,,,,,
CST1L_HUMAN,0,0,0,0,,,,,,,,,
CST8_HUMAN,0,0,0,0,,,,,,,,,
CST9L_HUMAN,2,0,0,2,4.22137067,0,0.23688988,1,9,168,0.73155244,0,0.64367816
CST9P_HUMAN,0,0,0,0,,,,,,,,,
CST9_HUMAN,0,0,0,0,,,,,,,,,
CSTF1_HUMAN,2,0,0,2,4.53868828,9.2E-06,0.22032798,0,9,14,0.70510931,4192,0.5
CSTF2_HUMAN,9,0,0,5,4.27943994,0.00093943,0.23367544,0.02777778,8,17.88888889,0.72671334,399314,0.11965812
CSTF3_HUMAN,0,0,0,0,,,,,,,,,
CSTFT_HUMAN,2,0,0,2,4.49226234,6.023E-05,0.22260499,0,9,57,0.70897814,32044,0.50909091
CSTN1_HUMAN,0,0,0,0,,,,,,,,,
CSTN2_HUMAN,0,0,0,0,,,,,,,,,
CSTN3_HUMAN,0,0,0,0,,,,,,,,,
CT024_HUMAN,0,0,0,0,,,,,,,,,
CT027_HUMAN,0,0,0,0,,,,,,,,,
CT062_HUMAN,0,0,0,0,,,,,,,,,
CT078_HUMAN,0,0,0,0,,,,,,,,,
CT085_HUMAN,0,0,0,0,,,,,,,,,
CT096_HUMAN,0,0,0,0,,,,,,,,,
CT141_HUMAN,0,0,0,0,,,,,,,,,
CT144_HUMAN,0,0,0,0,,,,,,,,,
CT173_HUMAN,0,0,0,0,,,,,,,,,
CT187_HUMAN,0,0,0,0,,,,,,,,,
CT18_HUMAN,0,0,0,0,,,,,,,,,
CT191_HUMAN,0,0,0,0,,,,,,,,,
CT194_HUMAN,0,0,0,0,,,,,,,,,
CT196_HUMAN,0,0,0,0,,,,,,,,,
CT197_HUMAN,0,0,0,0,,,,,,,,,
CT202_HUMAN,0,0,0,0,,,,,,,,,
CT203_HUMAN,0,0,0,0,,,,,,,,,
CT2NL_HUMAN,8,0,0,3,4.32114959,0.00044227,0.2314199,0.14285714,8,18.5,0.72323753,191186,0.14837398
CT451_HUMAN,0,0,0,0,,,,,,,,,
CT452_HUMAN,0,0,0,0,,,,,,,,,
CT453_HUMAN,2,0,0,2,4.2073692,5.11E-06,0.23767821,0,8,77,0.73271923,6216,0.54285714
CT455_HUMAN,0,0,0,0,,,,,,,,,
CT456_HUMAN,0,0,0,0,,,,,,,,,
CT457_HUMAN,0,0,0,0,,,,,,,,,
CT458_HUMAN,0,0,0,0,,,,,,,,,
CT459_HUMAN,0,0,0,0,,,,,,,,,
CT45A_HUMAN,1,0,0,1,4.21915991,0,0.23701401,0,8,127,0.73173667,0,0
CT47A_HUMAN,0,0,0,0,,,,,,,,,
CT47B_HUMAN,0,0,0,0,,,,,,,,,
CT55_HUMAN,1,0,0,1,5.16713338,0,0.19353091,0,9,6,0.65273888,0,0
CT62_HUMAN,0,0,0,0,,,,,,,,,
